id,상위법령ID,상위법령명,상위조문번호,상위조문제목,조문문장,위임표지어구,API_위임구분,자동추출_위임형식,대상유형,대상명
P04022,012400,진로교육법 시행령,9,교육기부 진로체험기관 인증,교육부령으로 정하는 인증서를,교육부령,시행규칙,부령,법령,진로교육법 시행규칙
P04023,000900,초ㆍ중등교육법,4,학교의 설립 등,대통령령으로 정하는 설립 기준,대통령령,시행령,대통령령,법령,초ㆍ중등교육법 시행령
P04024,000900,초ㆍ중등교육법,4,학교의 설립 등,대통령령으로 정하는 중요 사항,대통령령,시행령,대통령령,법령,초ㆍ중등교육법 시행령
P04025,000900,초ㆍ중등교육법,8,학교 규칙,사항은 대통령령으로,대통령령,시행령,대통령령,법령,초ㆍ중등교육법 시행령
P04026,000900,초ㆍ중등교육법,9,학생ㆍ기관ㆍ학교 평가,결과의 공개 등에 필요한 사항은 대통령령으로,대통령령,시행령,대통령령,법령,초ㆍ중등교육법 시행령
P04027,000900,초ㆍ중등교육법,9,학생ㆍ기관ㆍ학교 평가,결과의 공개 등에 필요한 사항은 대통령령으로,대통령령,시행령,대통령령,법령,초ㆍ중등교육법 시행령
P04028,000900,초ㆍ중등교육법,9,학생ㆍ기관ㆍ학교 평가,결과의 공개 등에 필요한 사항은 대통령령으로,대통령령,시행령,대통령령,법령,초ㆍ중등교육법 시행령
P04029,000900,초ㆍ중등교육법,10,수업료 등,"② 제1항에 따른 수업료와 그 밖의 납부금을 거두는 방법 등에 필요한 사항은 국립학교의 경우에는 교육부령으로 정하고, 공립·사립 학교의 경우에는 특별시·광역시·특별자치시·도·특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 이 경우 국민의 교육을 받을 권리를 본질적으로 침해하는 내용을 정하여서는 아니 된다.",조례로,위임자치법규,부령,자치법규,충청북도 학교 수업료 및 입학금에 관한 조례
P04030,000900,초ㆍ중등교육법,10,수업료 등,"② 제1항에 따른 수업료와 그 밖의 납부금을 거두는 방법 등에 필요한 사항은 국립학교의 경우에는 교육부령으로 정하고, 공립·사립 학교의 경우에는 특별시·광역시·특별자치시·도·특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 이 경우 국민의 교육을 받을 권리를 본질적으로 침해하는 내용을 정하여서는 아니 된다.",조례로,위임자치법규,부령,자치법규,충청남도 학교 수업료 및 입학금에 관한 조례
P04031,000900,초ㆍ중등교육법,10,수업료 등,"② 제1항에 따른 수업료와 그 밖의 납부금을 거두는 방법 등에 필요한 사항은 국립학교의 경우에는 교육부령으로 정하고, 공립·사립 학교의 경우에는 특별시·광역시·특별자치시·도·특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 이 경우 국민의 교육을 받을 권리를 본질적으로 침해하는 내용을 정하여서는 아니 된다.",조례로,위임자치법규,부령,자치법규,제주특별자치도 학교 수업료 및 입학금에 관한 조례
P04032,000900,초ㆍ중등교육법,10,수업료 등,"② 제1항에 따른 수업료와 그 밖의 납부금을 거두는 방법 등에 필요한 사항은 국립학교의 경우에는 교육부령으로 정하고, 공립·사립 학교의 경우에는 특별시·광역시·특별자치시·도·특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 이 경우 국민의 교육을 받을 권리를 본질적으로 침해하는 내용을 정하여서는 아니 된다.",조례로,위임자치법규,부령,자치법규,전북특별자치도 학교 수업료 및 입학금에 관한 조례
P04033,000900,초ㆍ중등교육법,10,수업료 등,"② 제1항에 따른 수업료와 그 밖의 납부금을 거두는 방법 등에 필요한 사항은 국립학교의 경우에는 교육부령으로 정하고, 공립·사립 학교의 경우에는 특별시·광역시·특별자치시·도·특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 이 경우 국민의 교육을 받을 권리를 본질적으로 침해하는 내용을 정하여서는 아니 된다.",조례로,위임자치법규,부령,자치법규,전남광주통합특별시 학교 수업료 및 입학금에 관한 조례
P04034,000900,초ㆍ중등교육법,10,수업료 등,"② 제1항에 따른 수업료와 그 밖의 납부금을 거두는 방법 등에 필요한 사항은 국립학교의 경우에는 교육부령으로 정하고, 공립·사립 학교의 경우에는 특별시·광역시·특별자치시·도·특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 이 경우 국민의 교육을 받을 권리를 본질적으로 침해하는 내용을 정하여서는 아니 된다.",조례로,위임자치법규,부령,자치법규,인천광역시 학교 수업료 및 입학금에 관한 조례
P04035,000900,초ㆍ중등교육법,10,수업료 등,"② 제1항에 따른 수업료와 그 밖의 납부금을 거두는 방법 등에 필요한 사항은 국립학교의 경우에는 교육부령으로 정하고, 공립·사립 학교의 경우에는 특별시·광역시·특별자치시·도·특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 이 경우 국민의 교육을 받을 권리를 본질적으로 침해하는 내용을 정하여서는 아니 된다.",조례로,위임자치법규,부령,자치법규,울산광역시 학교 수업료 및 입학금에 관한 조례
P04036,000900,초ㆍ중등교육법,10,수업료 등,"② 제1항에 따른 수업료와 그 밖의 납부금을 거두는 방법 등에 필요한 사항은 국립학교의 경우에는 교육부령으로 정하고, 공립·사립 학교의 경우에는 특별시·광역시·특별자치시·도·특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 이 경우 국민의 교육을 받을 권리를 본질적으로 침해하는 내용을 정하여서는 아니 된다.",조례로,위임자치법규,부령,자치법규,세종특별자치시 학교 수업료ㆍ입학금 및 학교운영지원비에 관한 조례
P04037,000900,초ㆍ중등교육법,10,수업료 등,"② 제1항에 따른 수업료와 그 밖의 납부금을 거두는 방법 등에 필요한 사항은 국립학교의 경우에는 교육부령으로 정하고, 공립·사립 학교의 경우에는 특별시·광역시·특별자치시·도·특별자치도(이하 ""시·도""라 한다)의 조례로 정한다. 이 경우 국민의 교육을 받을 권리를 본질적으로 침해하는 내용을 정하여서는 아니 된다.",조례로,위임자치법규,부령,자치법규,서울특별시교육청 학교 수업료 및 입학금에 관한 조례
